city,stars,review_count,categories 
Missisauga,0,3,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,4,Asian
Toronto,0,4,Asian
Toronto,0,64,Asian
Toronto,0,3,Middle Eastern
Toronto,0,41,Asian
Toronto,0,19,Asian
Toronto,0,16,Middle Eastern
Missisauga,0,38,North American
Toronto,1,50,Coffee or Sandwiches
Missisauga,1,3,Coffee or Sandwiches
Toronto,0,101,Fast Food
Toronto,1,3,Coffee or Sandwiches
Toronto,0,4,Other
Toronto,0,16,Asian
Toronto,0,32,Other
Toronto,0,21,Fast Food
Toronto,0,5,Middle Eastern
Toronto,0,60,Other
Toronto,0,9,Fast Food
Toronto,0,16,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Missisauga,1,38,Pub
Missisauga,0,9,Other
Toronto,0,106,Pub
Toronto,0,9,Asian
Toronto,1,4,Coffee or Sandwiches
Missisauga,0,63,Asian
Toronto,0,8,Asian
Toronto,1,15,Pub
Missisauga,1,14,Asian
Toronto,1,24,North American
Toronto,1,42,Coffee or Sandwiches
Toronto,0,42,Fast Food
Markham,0,8,Pub
Toronto,0,59,Asian
Toronto,1,59,Coffee or Sandwiches
Toronto,0,11,Middle Eastern
Toronto,0,41,North American
Toronto,1,4,Fast Food
Toronto,0,4,Middle Eastern
Missisauga,1,27,Asian
Toronto,1,53,Coffee or Sandwiches
Markham,0,3,Fast Food
Toronto,0,26,Asian
Missisauga,1,20,Middle Eastern
Toronto,0,90,Pub
Toronto,0,219,Fast Food
Toronto,0,60,North American
Toronto,1,10,North American
Toronto,1,37,North American
Missisauga,0,26,Pub
Missisauga,0,49,Fast Food
Toronto,0,4,Fast Food
Toronto,0,106,North American
Toronto,0,4,Other
Markham,0,52,Fast Food
Toronto,0,9,Pub
Toronto,0,7,Asian
Toronto,1,15,Other
Toronto,0,3,Fast Food
Toronto,1,31,Italian
Markham,0,17,Asian
Missisauga,1,44,Asian
Toronto,0,165,Fast Food
Toronto,1,5,North American
Missisauga,0,5,Latin
Toronto,0,41,North American
Toronto,0,11,Asian
Toronto,0,5,Pub
Toronto,0,31,Asian
Toronto,1,8,Latin
Markham,1,16,North American
Toronto,1,4,Middle Eastern
Missisauga,1,7,Fast Food
Markham,0,24,Asian
Missisauga,0,65,Middle Eastern
Toronto,0,12,Latin
Missisauga,1,53,Asian
Toronto,0,76,Middle Eastern
Toronto,0,4,Other
Toronto,0,168,Coffee or Sandwiches
Toronto,0,40,Middle Eastern
Toronto,0,62,Asian
Toronto,1,24,Asian
Toronto,0,20,Italian
Toronto,0,19,Middle Eastern
Toronto,0,36,North American
Toronto,1,4,Middle Eastern
Toronto,0,6,Italian
Toronto,0,3,Middle Eastern
Markham,0,38,Asian
Toronto,0,3,Italian
Toronto,1,13,Fast Food
Toronto,0,15,Middle Eastern
Toronto,0,8,Fast Food
Toronto,0,9,Other
Toronto,0,8,Italian
Toronto,1,19,Latin
Toronto,1,27,North American
Toronto,0,6,Fast Food
Toronto,1,29,Coffee or Sandwiches
Toronto,0,34,Asian
Toronto,1,10,Other
Toronto,0,143,Pub
Toronto,0,22,Fast Food
Toronto,1,132,Pub
Toronto,0,73,Pub
Toronto,0,6,Middle Eastern
Missisauga,1,23,Asian
Toronto,0,4,Fast Food
Toronto,1,18,Asian
Toronto,0,31,Asian
Toronto,0,3,Asian
Toronto,0,5,Asian
Toronto,0,112,Italian
Missisauga,1,4,Coffee or Sandwiches
Toronto,0,30,Pub
Toronto,0,12,North American
Markham,0,10,Asian
Toronto,1,88,Pub
Toronto,0,9,Fast Food
Missisauga,1,3,Fast Food
Markham,0,19,Fast Food
Toronto,0,6,North American
Toronto,1,12,Asian
Toronto,0,9,Fast Food
Toronto,0,5,Other
Toronto,1,6,Coffee or Sandwiches
Missisauga,0,18,Middle Eastern
Toronto,0,7,Fast Food
Toronto,1,4,Other
Toronto,0,19,Asian
Toronto,0,10,Asian
Markham,1,360,Pub
Missisauga,1,130,Middle Eastern
Toronto,0,59,North American
Toronto,1,306,Other
Toronto,0,7,Other
Toronto,1,6,Asian
Toronto,0,41,Middle Eastern
Toronto,0,7,Coffee or Sandwiches
Toronto,1,6,Pub
Toronto,1,23,Latin
Missisauga,1,17,Other
Toronto,1,16,Pub
Missisauga,0,9,North American
Toronto,0,23,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Toronto,0,10,Coffee or Sandwiches
Markham,0,5,Other
Toronto,0,49,Coffee or Sandwiches
Markham,0,7,Asian
Markham,0,10,Asian
Missisauga,0,21,Pub
Toronto,1,7,Coffee or Sandwiches
Toronto,1,9,Fast Food
Toronto,1,9,North American
Missisauga,0,15,Middle Eastern
Toronto,0,11,Middle Eastern
Toronto,1,93,Latin
Toronto,0,7,Asian
Toronto,0,3,Other
Toronto,1,3,Middle Eastern
Toronto,1,143,Asian
Toronto,0,3,Fast Food
Toronto,1,11,Asian
Toronto,0,32,Pub
Toronto,0,98,Pub
Toronto,1,5,Fast Food
Toronto,0,33,Pub
Toronto,0,24,Asian
Toronto,1,5,Middle Eastern
Toronto,1,22,North American
Toronto,0,5,Middle Eastern
Missisauga,1,23,Fast Food
Markham,0,37,Pub
Toronto,0,3,Coffee or Sandwiches
Toronto,0,41,North American
Toronto,1,10,Pub
Missisauga,1,5,Middle Eastern
Toronto,0,29,Italian
Toronto,1,41,Asian
Missisauga,0,9,Coffee or Sandwiches
Toronto,0,4,Pub
Toronto,0,3,Fast Food
Missisauga,1,36,Pub
Toronto,0,10,Italian
Toronto,0,18,Asian
Missisauga,0,8,Fast Food
Toronto,1,15,North American
Toronto,0,58,Asian
Toronto,0,29,North American
Toronto,1,23,Italian
Missisauga,0,21,Pub
Toronto,0,86,Pub
Toronto,1,42,Pub
Toronto,0,5,Fast Food
Toronto,1,80,Other
Toronto,0,9,Coffee or Sandwiches
Toronto,0,3,Coffee or Sandwiches
Missisauga,1,10,Coffee or Sandwiches
Missisauga,1,94,Latin
Toronto,0,58,North American
Toronto,1,12,Coffee or Sandwiches
Toronto,0,119,Asian
Markham,0,7,Other
Toronto,0,3,Coffee or Sandwiches
Toronto,1,4,Fast Food
Toronto,1,15,Coffee or Sandwiches
Missisauga,1,56,Middle Eastern
Toronto,1,11,North American
Toronto,1,8,Fast Food
Toronto,1,12,North American
Toronto,1,4,Asian
Toronto,1,27,Asian
Toronto,0,38,Asian
Missisauga,0,10,North American
Toronto,1,17,Asian
Toronto,0,41,Coffee or Sandwiches
Missisauga,0,4,Middle Eastern
Toronto,0,58,Pub
Toronto,1,9,Asian
Toronto,0,162,North American
Toronto,0,100,Asian
Toronto,0,22,Asian
Toronto,0,52,Asian
Toronto,1,19,Other
Toronto,1,7,Fast Food
Toronto,1,127,Asian
Missisauga,0,4,Fast Food
Markham,0,33,Asian
Missisauga,0,35,Middle Eastern
Toronto,0,13,Fast Food
Toronto,0,75,Pub
Toronto,1,57,Asian
Toronto,0,180,Fast Food
Missisauga,0,13,Asian
Toronto,0,32,Fast Food
Toronto,0,168,Asian
Toronto,1,30,Latin
Toronto,1,41,Asian
Toronto,0,26,Asian
Toronto,0,18,Asian
Toronto,0,24,Fast Food
Missisauga,0,55,Asian
Toronto,0,34,Asian
Toronto,1,18,Italian
Toronto,1,4,Other
Toronto,1,4,Latin
Toronto,0,25,Fast Food
Toronto,0,18,Asian
Toronto,0,3,Coffee or Sandwiches
Toronto,0,30,Asian
Toronto,1,15,Other
Markham,0,11,Asian
Toronto,1,64,Asian
Toronto,0,51,Latin
Toronto,0,5,Italian
Toronto,1,16,Coffee or Sandwiches
Toronto,0,69,Asian
Toronto,0,13,Other
Toronto,0,18,Asian
Toronto,0,21,Coffee or Sandwiches
Toronto,1,4,Other
Toronto,0,5,Fast Food
Toronto,1,178,Asian
Toronto,0,10,North American
Toronto,0,4,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Toronto,1,28,Asian
Toronto,1,54,Middle Eastern
Missisauga,0,9,Pub
Toronto,1,3,Latin
Toronto,0,6,Latin
Toronto,0,17,Asian
Toronto,0,15,Pub
Missisauga,1,46,Coffee or Sandwiches
Missisauga,1,33,Middle Eastern
Toronto,0,5,Asian
Missisauga,1,79,Asian
Missisauga,0,8,Middle Eastern
Toronto,0,8,North American
Toronto,1,47,North American
Toronto,0,8,Coffee or Sandwiches
Toronto,1,16,Middle Eastern
Toronto,0,8,Fast Food
Toronto,0,17,Fast Food
Toronto,1,11,Middle Eastern
Toronto,0,9,Asian
Toronto,1,30,Pub
Toronto,1,4,Other
Toronto,0,17,Asian
Markham,0,12,Fast Food
Toronto,0,15,Pub
Toronto,1,76,Coffee or Sandwiches
Markham,0,3,Italian
Toronto,0,8,Coffee or Sandwiches
Toronto,0,13,Other
Toronto,0,19,Coffee or Sandwiches
Markham,1,20,Asian
Toronto,0,3,Fast Food
Toronto,0,92,Middle Eastern
Toronto,1,98,Pub
Toronto,0,10,Asian
Toronto,0,3,Middle Eastern
Toronto,1,21,North American
Missisauga,1,9,Middle Eastern
Toronto,1,29,Asian
Toronto,0,12,Middle Eastern
Toronto,0,89,North American
Missisauga,1,20,Asian
Toronto,1,7,Pub
Toronto,0,3,Fast Food
Markham,0,232,Other
Toronto,1,17,Coffee or Sandwiches
Toronto,1,109,Pub
Toronto,0,30,North American
Toronto,0,16,Pub
Toronto,1,3,Other
Toronto,0,8,Fast Food
Toronto,0,73,North American
Toronto,0,80,Fast Food
Markham,0,7,Middle Eastern
Missisauga,0,6,Coffee or Sandwiches
Toronto,1,221,North American
Toronto,1,19,Italian
Missisauga,0,4,North American
Toronto,0,22,Asian
Toronto,1,119,North American
Toronto,1,66,Pub
Missisauga,1,28,Asian
Toronto,1,13,Asian
Missisauga,1,4,Middle Eastern
Toronto,0,13,Asian
Toronto,1,5,Other
Missisauga,1,3,Coffee or Sandwiches
Missisauga,0,11,North American
Toronto,0,35,Coffee or Sandwiches
Toronto,0,6,Fast Food
Toronto,0,94,North American
Toronto,1,111,Asian
Missisauga,1,3,Fast Food
Toronto,1,23,Coffee or Sandwiches
Toronto,1,26,Coffee or Sandwiches
Toronto,0,12,Pub
Missisauga,0,4,Middle Eastern
Toronto,1,89,Asian
Toronto,0,10,Coffee or Sandwiches
Missisauga,0,10,Asian
Missisauga,0,9,Middle Eastern
Toronto,1,451,Asian
Toronto,0,34,North American
Toronto,1,19,Middle Eastern
Toronto,0,5,Pub
Toronto,0,9,Latin
Toronto,1,23,Coffee or Sandwiches
Toronto,0,15,Asian
Markham,0,70,Asian
Missisauga,0,13,Middle Eastern
Toronto,1,87,Latin
Toronto,1,5,Coffee or Sandwiches
Toronto,0,29,Other
Toronto,0,3,Pub
Missisauga,0,40,Pub
Toronto,0,41,North American
Missisauga,0,13,Middle Eastern
Toronto,1,17,Latin
Toronto,1,200,North American
Toronto,0,52,Asian
Toronto,1,5,Asian
Toronto,0,4,Fast Food
Toronto,1,30,Coffee or Sandwiches
Toronto,0,4,Latin
Toronto,1,33,Asian
Missisauga,0,5,Middle Eastern
Toronto,1,37,Middle Eastern
Toronto,1,19,North American
Toronto,1,18,North American
Markham,0,107,Asian
Toronto,0,21,Asian
Toronto,0,3,Fast Food
Toronto,1,27,Middle Eastern
Toronto,1,6,Asian
Missisauga,0,26,Fast Food
Missisauga,0,23,Middle Eastern
Toronto,1,5,North American
Toronto,0,21,Other
Toronto,0,3,North American
Toronto,0,4,Asian
Toronto,0,154,Asian
Toronto,1,21,Pub
Toronto,0,27,Fast Food
Toronto,0,38,Coffee or Sandwiches
Toronto,0,5,Asian
Toronto,1,1494,Asian
Toronto,0,11,Coffee or Sandwiches
Missisauga,1,21,Pub
Toronto,1,18,Pub
Toronto,0,29,Asian
Toronto,1,86,Asian
Toronto,1,39,Middle Eastern
Toronto,0,4,Fast Food
Toronto,1,8,North American
Missisauga,0,9,Other
Missisauga,0,5,Asian
Toronto,1,4,Fast Food
Missisauga,1,7,Fast Food
Toronto,0,8,Fast Food
Toronto,1,20,Pub
Toronto,1,9,Other
Toronto,0,13,North American
Markham,0,3,Asian
Toronto,1,26,Italian
Toronto,0,65,North American
Toronto,0,63,Asian
Markham,1,3,Fast Food
Toronto,0,24,Middle Eastern
Toronto,1,7,Other
Toronto,0,81,North American
Toronto,0,4,Coffee or Sandwiches
Toronto,0,3,Other
Toronto,0,39,Latin
Toronto,0,203,North American
Toronto,1,13,Asian
Markham,0,5,Coffee or Sandwiches
Missisauga,1,10,Fast Food
Toronto,0,14,Asian
Toronto,0,58,Other
Toronto,0,12,Fast Food
Toronto,0,40,Coffee or Sandwiches
Toronto,0,70,Middle Eastern
Toronto,1,37,Coffee or Sandwiches
Toronto,1,10,North American
Toronto,0,13,Fast Food
Toronto,1,10,Middle Eastern
Toronto,0,17,Asian
Toronto,0,9,Asian
Toronto,1,7,Latin
Toronto,1,333,Fast Food
Toronto,0,20,Other
Toronto,1,71,Fast Food
Toronto,0,3,North American
Toronto,0,4,Middle Eastern
Toronto,0,75,Fast Food
Toronto,1,20,Middle Eastern
Markham,0,8,Asian
Toronto,1,418,Coffee or Sandwiches
Markham,0,5,Middle Eastern
Toronto,1,6,Latin
Toronto,0,7,Middle Eastern
Toronto,0,89,Asian
Toronto,0,99,Asian
Toronto,0,67,Coffee or Sandwiches
Missisauga,0,33,Fast Food
Toronto,1,48,Fast Food
Toronto,0,7,Fast Food
Toronto,0,35,Asian
Markham,0,3,Fast Food
Missisauga,0,3,Middle Eastern
Toronto,0,50,Latin
Toronto,0,8,Fast Food
Toronto,0,20,Other
Toronto,1,5,Asian
Markham,1,4,Asian
Toronto,0,33,Other
Missisauga,0,14,Asian
Toronto,0,6,Asian
Missisauga,0,42,Asian
Missisauga,0,8,Fast Food
Toronto,1,4,Other
Toronto,0,154,Fast Food
Toronto,0,60,Asian
Missisauga,0,4,Coffee or Sandwiches
Toronto,0,3,Other
Toronto,1,8,Coffee or Sandwiches
Toronto,1,3,Other
Markham,0,4,Fast Food
Toronto,0,5,Coffee or Sandwiches
Toronto,0,13,Asian
Toronto,0,12,Asian
Missisauga,0,7,Asian
Toronto,0,5,Asian
Missisauga,0,8,Pub
Toronto,0,9,Asian
Toronto,0,6,Asian
Markham,0,7,Other
Toronto,1,3,Coffee or Sandwiches
Toronto,1,28,North American
Toronto,1,4,Coffee or Sandwiches
Toronto,0,114,Other
Toronto,0,19,Coffee or Sandwiches
Toronto,0,33,Asian
Toronto,0,39,Pub
Toronto,0,10,Coffee or Sandwiches
Missisauga,0,96,Middle Eastern
Missisauga,0,7,Fast Food
Missisauga,0,18,Pub
Toronto,1,17,Pub
Toronto,1,5,Asian
Markham,0,30,Asian
Toronto,0,149,Pub
Toronto,1,23,Pub
Missisauga,0,3,Italian
Toronto,1,23,Coffee or Sandwiches
Toronto,0,11,Latin
Toronto,1,28,Coffee or Sandwiches
Toronto,0,9,Other
Toronto,1,3,Other
Toronto,1,67,Fast Food
Toronto,0,10,Other
Toronto,0,53,Asian
Toronto,0,100,Asian
Toronto,1,59,Middle Eastern
Missisauga,0,10,North American
Toronto,1,3,Other
Missisauga,0,5,Middle Eastern
Toronto,1,194,Fast Food
Toronto,0,63,Italian
Toronto,0,97,Other
Missisauga,0,9,Fast Food
Toronto,1,113,Coffee or Sandwiches
Toronto,1,22,Coffee or Sandwiches
Toronto,0,10,Pub
Toronto,0,5,Asian
Toronto,1,9,Fast Food
Toronto,0,36,Latin
Missisauga,1,275,Middle Eastern
Toronto,0,30,Asian
Toronto,0,21,Asian
Missisauga,0,4,Fast Food
Toronto,0,33,Pub
Toronto,0,68,Latin
Markham,0,33,Asian
Toronto,0,759,Asian
Toronto,0,15,Asian
Toronto,0,73,Pub
Toronto,0,4,Fast Food
Toronto,1,6,Coffee or Sandwiches
Toronto,1,47,North American
Toronto,0,12,Fast Food
Toronto,1,7,Italian
Toronto,0,34,North American
Toronto,0,5,Asian
Toronto,1,19,Coffee or Sandwiches
Toronto,0,17,Asian
Toronto,0,22,Asian
Toronto,0,22,Other
Toronto,0,8,Coffee or Sandwiches
Missisauga,0,8,Middle Eastern
Toronto,0,8,Asian
Toronto,0,3,Fast Food
Toronto,0,15,Other
Toronto,0,3,Italian
Markham,0,15,Asian
Toronto,0,9,Fast Food
Toronto,0,5,Coffee or Sandwiches
Toronto,0,7,Asian
Toronto,0,7,Italian
Toronto,0,20,Asian
Toronto,1,4,Middle Eastern
Toronto,0,3,Fast Food
Toronto,1,187,Latin
Toronto,0,21,Coffee or Sandwiches
Missisauga,1,4,Asian
Missisauga,1,3,North American
Markham,0,4,Asian
Missisauga,0,6,Fast Food
Toronto,0,39,Asian
Missisauga,0,98,Asian
Toronto,1,35,Asian
Missisauga,0,76,Other
Missisauga,1,5,Latin
Toronto,1,18,Fast Food
Markham,0,3,Fast Food
Markham,0,9,Asian
Markham,0,7,Asian
Toronto,0,6,North American
Missisauga,0,53,Asian
Toronto,0,14,Fast Food
Missisauga,0,21,Fast Food
Toronto,1,4,Coffee or Sandwiches
Toronto,0,19,Asian
Missisauga,0,117,Fast Food
Toronto,0,3,Italian
Toronto,1,25,Asian
Toronto,1,113,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,29,Asian
Markham,0,38,Asian
Missisauga,0,5,Asian
Toronto,0,22,North American
Toronto,1,13,Asian
Toronto,0,8,Asian
Toronto,0,5,Coffee or Sandwiches
Toronto,1,43,Middle Eastern
Toronto,1,15,Coffee or Sandwiches
Toronto,0,4,Asian
Toronto,0,3,Coffee or Sandwiches
Toronto,0,19,Pub
Markham,1,90,Coffee or Sandwiches
Toronto,1,10,Middle Eastern
Missisauga,0,4,Pub
Toronto,0,86,North American
Toronto,0,7,Middle Eastern
Toronto,0,55,Asian
Toronto,0,37,Middle Eastern
Toronto,0,70,Asian
Toronto,1,43,North American
Missisauga,0,10,North American
Toronto,1,10,Middle Eastern
Toronto,0,128,North American
Toronto,1,34,Coffee or Sandwiches
Toronto,0,25,Asian
Toronto,0,5,Italian
Toronto,0,103,Asian
Toronto,1,23,Coffee or Sandwiches
Toronto,0,7,Latin
Toronto,0,5,Latin
Missisauga,0,19,Fast Food
Toronto,0,14,Pub
Toronto,0,23,Other
Markham,0,6,Asian
Toronto,1,11,Pub
Toronto,0,25,Middle Eastern
Toronto,0,27,Middle Eastern
Toronto,1,6,Coffee or Sandwiches
Toronto,0,65,Pub
Toronto,1,3,Fast Food
Toronto,0,124,North American
Toronto,0,26,Fast Food
Toronto,0,69,Fast Food
Toronto,0,20,Other
Toronto,0,144,Fast Food
Toronto,1,14,Pub
Missisauga,0,19,Coffee or Sandwiches
Missisauga,0,27,North American
Toronto,1,3,Coffee or Sandwiches
Toronto,1,9,Fast Food
Toronto,0,12,Fast Food
Missisauga,0,5,Middle Eastern
Toronto,1,188,Asian
Markham,0,218,Asian
Toronto,0,43,Middle Eastern
Toronto,1,24,Asian
Toronto,0,3,North American
Toronto,1,9,Middle Eastern
Toronto,0,12,Asian
Toronto,1,24,North American
Toronto,0,20,Fast Food
Toronto,0,214,Asian
Markham,0,106,Asian
Toronto,0,65,Latin
Toronto,0,177,Other
Toronto,1,113,Latin
Toronto,0,24,Other
Markham,0,4,Fast Food
Markham,0,4,Fast Food
Toronto,0,16,Other
Toronto,0,5,Asian
Toronto,1,6,Coffee or Sandwiches
Toronto,0,53,Asian
Toronto,0,25,Fast Food
Markham,0,61,Asian
Toronto,0,41,Asian
Toronto,0,7,Coffee or Sandwiches
Toronto,0,7,Asian
Toronto,1,8,Other
Toronto,1,5,Coffee or Sandwiches
Markham,0,3,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,27,Middle Eastern
Toronto,0,3,Asian
Toronto,1,111,Asian
Toronto,0,24,Latin
Missisauga,0,42,Middle Eastern
Toronto,1,28,North American
Toronto,1,11,Coffee or Sandwiches
Missisauga,1,14,Italian
Toronto,1,28,Coffee or Sandwiches
Toronto,0,16,Pub
Toronto,0,3,Other
Toronto,0,73,Asian
Toronto,1,6,Asian
Toronto,0,30,Latin
Toronto,0,94,Asian
Toronto,0,46,North American
Toronto,0,10,Latin
Toronto,0,6,Asian
Toronto,0,14,Middle Eastern
Toronto,1,30,Fast Food
Toronto,0,13,Middle Eastern
Toronto,1,21,Asian
Toronto,0,66,Latin
Toronto,0,17,Fast Food
Toronto,1,32,Coffee or Sandwiches
Toronto,0,8,Other
Toronto,0,47,Fast Food
Toronto,1,61,Latin
Toronto,0,13,Asian
Markham,1,4,Coffee or Sandwiches
Toronto,0,39,Asian
Toronto,0,32,Asian
Toronto,1,9,Italian
Markham,0,55,Asian
Toronto,0,9,Fast Food
Markham,0,3,Fast Food
Toronto,0,53,Latin
Toronto,0,8,Other
Toronto,1,3,Middle Eastern
Markham,0,4,Asian
Toronto,1,10,North American
Toronto,0,74,Latin
Toronto,0,8,Middle Eastern
Toronto,0,414,Asian
Toronto,0,6,Fast Food
Toronto,0,8,Middle Eastern
Toronto,0,27,Latin
Toronto,1,130,Coffee or Sandwiches
Missisauga,0,11,Middle Eastern
Toronto,0,10,Other
Toronto,1,3,Other
Toronto,0,3,Asian
Missisauga,1,3,Italian
Toronto,0,20,North American
Toronto,0,3,Middle Eastern
Toronto,0,69,Coffee or Sandwiches
Markham,1,3,Coffee or Sandwiches
Toronto,0,48,Fast Food
Toronto,0,44,Fast Food
Toronto,0,22,Asian
Toronto,0,8,Coffee or Sandwiches
Toronto,0,54,Coffee or Sandwiches
Toronto,0,10,Asian
Toronto,0,3,Fast Food
Missisauga,0,4,Fast Food
Toronto,0,3,Italian
Toronto,1,64,Asian
Markham,0,19,North American
Toronto,1,19,Latin
Toronto,0,14,Asian
Toronto,1,5,Fast Food
Toronto,0,8,North American
Toronto,0,56,Asian
Toronto,0,38,Middle Eastern
Markham,0,6,Fast Food
Missisauga,0,43,Asian
Toronto,1,9,Latin
Toronto,0,49,Latin
Toronto,0,9,Asian
Toronto,1,17,Italian
Toronto,0,6,Asian
Toronto,0,12,Coffee or Sandwiches
Markham,0,18,Asian
Toronto,1,97,Pub
Toronto,0,18,North American
Toronto,0,4,Fast Food
Toronto,0,32,Asian
Toronto,1,210,Other
Toronto,0,140,Asian
Toronto,1,54,North American
Toronto,0,9,Pub
Toronto,0,42,Fast Food
Toronto,1,14,Pub
Toronto,0,65,Asian
Toronto,1,3,Fast Food
Toronto,0,83,Fast Food
Toronto,1,51,Middle Eastern
Toronto,0,80,Middle Eastern
Toronto,0,4,North American
Markham,0,13,Fast Food
Toronto,0,19,Asian
Toronto,0,13,Other
Toronto,0,172,North American
Missisauga,1,133,Asian
Missisauga,0,4,Coffee or Sandwiches
Missisauga,0,7,North American
Toronto,0,3,Coffee or Sandwiches
Toronto,1,15,North American
Toronto,1,11,North American
Toronto,0,77,Italian
Toronto,0,8,Coffee or Sandwiches
Missisauga,1,6,Other
Toronto,1,3,Coffee or Sandwiches
Missisauga,0,9,North American
Markham,0,5,Other
Toronto,1,12,Middle Eastern
Toronto,0,202,Coffee or Sandwiches
Toronto,1,82,Asian
Toronto,1,105,Asian
Toronto,0,3,Middle Eastern
Markham,0,58,North American
Toronto,0,74,Asian
Missisauga,0,4,Middle Eastern
Toronto,1,20,Coffee or Sandwiches
Toronto,0,42,North American
Missisauga,0,33,Other
Toronto,0,4,Other
Toronto,0,104,Fast Food
Toronto,1,14,North American
Toronto,1,7,Fast Food
Toronto,0,45,Middle Eastern
Missisauga,0,3,Fast Food
Toronto,0,7,Fast Food
Toronto,1,16,Asian
Toronto,0,12,Asian
Toronto,1,55,Other
Toronto,0,16,Latin
Toronto,0,27,Asian
Missisauga,1,43,Middle Eastern
